3	3.4
3	3.556
3	3.62
4	2.598
4	2.573
4	2.54
4	2.59
4	2.654
4	2.704
4	2.743
4	2.752
4	2.74
4	2.773
4	2.81
4	2.805
4	2.787
4	2.836
4	2.845
4	2.82
4	2.756
4	2.701
4	2.668
4	2.635
4	2.654
4	2.668
4	2.637
4	2.621
4	2.612
4	2.65
4	2.64
4	2.698
4	2.671
4	2.621
4	2.584
4	2.574
4	2.594
4	2.642
4	2.619
4	2.645
4	2.732
4	2.736
4	2.718
4	2.699
4	2.741
4	2.78
4	2.752
4	2.727
4	2.86
4	2.884
4	2.887
4	2.955
4	2.98
4	2.992
4	3.017
4	3.022
4	2.996
4	3.033
4	3.058
4	3.087
4	3.305
4	3.461
4	3.495
4	3.48
4	3.521
4	3.605
4	3.724
4	3.781
4	3.781
4	3.866
4	3.872
4	3.881
4	3.771
4	3.683
4	3.64
4	3.618
4	3.57
4	3.504
4	3.469
4	3.563
4	3.627
4	3.659
4	3.662
4	3.617
4	3.55
4	3.523
4	3.533
4	3.554
4	3.532
4	3.473
4	3.371
4	3.299
4	3.283
4	3.361
4	3.362
4	3.322
4	3.286
4	3.294
4	3.225
4	3.176
4	3.153
4	3.149
4	3.103
4	3.119
4	3.158
4	3.263
4	3.273
4	3.29
4	3.354
4	3.411
4	3.493
4	3.541
4	3.619
4	3.667
4	3.707
4	3.759
4	3.82
4	3.864
4	3.881
4	3.864
4	3.81
4	3.747
4	3.685
4	3.62
4	3.551
4	3.483
4	3.433
4	3.372
4	3.329
4	3.257
4	3.187
4	3.224
4	3.263
4	3.356
4	3.374
4	3.476
4	3.552
4	3.61
4	3.646
4	3.709
4	3.706
4	3.721
4	3.666
4	3.62
4	3.603
4	3.61
4	3.514
4	3.404
4	3.337
4	3.271
4	3.233
4	3.24
4	3.227
4	3.193
4	3.112
4	3.125
4	3.177
4	3.235
4	3.232
4	3.22
4	3.232
4	3.401
4	3.451
4	3.602
4	3.694
4	3.647
4	3.611
4	3.593
4	3.575
4	3.552
4	3.504
4	3.436
4	3.397
4	3.369
4	3.371
4	3.437
4	3.462
4	3.438
4	3.413
4	3.415
4	3.453
4	3.452
4	3.385
4	3.368
4	3.518
4	3.58
5	2.572
5	2.548
5	2.514
5	2.561
5	2.625
5	2.667
5	2.72
5	2.732
5	2.719
5	2.77
5	2.808
5	2.795
5	2.78
5	2.835
5	2.854
5	2.826
5	2.759
5	2.705
5	2.668
5	2.637
5	2.653
5	2.669
5	2.642
5	2.623
5	2.608
5	2.64
5	2.627
5	2.692
5	2.664
5	2.619
5	2.577
5	2.565
5	2.582
5	2.624
5	2.603
5	2.633
5	2.72
5	2.725
5	2.716
5	2.689
5	2.728
5	2.771
5	2.735
5	2.708
5	2.843
5	2.869
5	2.886
5	2.943
5	2.976
5	2.983
5	3.016
5	3.01
5	2.989
5	3.022
5	3.045
5	3.065
5	3.288
5	3.459
5	3.488
5	3.473
5	3.524
5	3.622
5	3.743
5	3.807
5	3.81
5	3.906
5	3.899
5	3.907
5	3.786
5	3.699
5	3.648
5	3.637
5	3.594
5	3.524
5	3.48
5	3.575
5	3.651
5	3.682
5	3.684
5	3.638
5	3.554
5	3.523
5	3.533
5	3.546
5	3.526
5	3.467
5	3.355
5	3.285
5	3.274
5	3.353
5	3.372
5	3.332
5	3.297
5	3.308
5	3.236
5	3.172
5	3.158
5	3.159
5	3.112
5	3.129
5	3.157
5	3.261
5	3.268
5	3.29
5	3.36
5	3.409
5	3.51
5	3.555
5	3.63
5	3.669
5	3.734
5	3.787
5	3.845
5	3.891
5	3.891
5	3.877
5	3.814
5	3.749
5	3.688
5	3.63
5	3.561
5	3.501
5	3.452
5	3.393
5	3.346
5	3.286
5	3.227
5	3.256
5	3.311
5	3.407
5	3.417
5	3.494
5	3.571
5	3.62
5	3.638
5	3.73
5	3.717
5	3.721
5	3.666
5	3.617
5	3.601
5	3.594
5	3.506
5	3.386
5	3.314
5	3.252
5	3.211
5	3.207
5	3.198
5	3.168
5	3.098
5	3.108
5	3.161
5	3.243
5	3.237
5	3.227
5	3.244
5	3.417
5	3.475
5	3.597
5	3.711
5	3.658
5	3.622
5	3.611
5	3.606
5	3.583
5	3.529
5	3.451
5	3.417
5	3.386
5	3.392
5	3.454
5	3.494
5	3.466
5	3.439
5	3.431
5	3.479
5	3.495
5	3.422
5	3.4
5	3.556
5	3.62
6	2.572
6	2.548
6	2.514
6	2.561
6	2.625
6	2.667
6	2.72
6	2.732
6	2.719
6	2.77
6	2.808
6	2.795
6	2.78
6	2.835
6	2.854
6	2.826
6	2.759
6	2.705
6	2.668
6	2.637
6	2.653
6	2.669
6	2.642
6	2.623
6	2.608
6	2.64
6	2.627
6	2.692
6	2.664
6	2.619
6	2.577
6	2.565
6	2.582
6	2.624
6	2.603
6	2.633
6	2.72
6	2.725
6	2.716
6	2.689
6	2.728
6	2.771
6	2.735
6	2.708
6	2.843
6	2.869
6	2.886
6	2.943
6	2.976
6	2.983
6	3.016
6	3.01
6	2.989
6	3.022
6	3.045
6	3.065
6	3.288
6	3.459
6	3.488
6	3.473
6	3.524
6	3.622
6	3.743
6	3.807
6	3.81
6	3.906
6	3.899
6	3.907
6	3.786
6	3.699
6	3.648
6	3.637
6	3.594
6	3.524
6	3.48
6	3.575
6	3.651
6	3.682
6	3.684
6	3.638
6	3.554
6	3.523
6	3.533
6	3.546
6	3.526
6	3.467
6	3.355
6	3.285
6	3.274
6	3.353
6	3.372
6	3.332
6	3.297
6	3.308
6	3.236
6	3.172
6	3.158
6	3.159
6	3.112
6	3.129
6	3.157
6	3.261
6	3.268
6	3.29
6	3.36
6	3.409
6	3.51
6	3.555
6	3.63
6	3.669
6	3.734
6	3.787
6	3.845
6	3.891
6	3.891
6	3.877
6	3.814
6	3.749
6	3.688
6	3.63
6	3.561
6	3.501
6	3.452
6	3.393
6	3.346
6	3.286
6	3.227
6	3.256
6	3.311
6	3.407
6	3.417
6	3.494
6	3.571
6	3.62
6	3.638
6	3.73
6	3.717
6	3.721
6	3.666
6	3.617
6	3.601
6	3.594
6	3.506
6	3.386
6	3.314
6	3.252
6	3.211
6	3.207
6	3.198
6	3.168
6	3.098
6	3.108
6	3.161
6	3.243
6	3.237
6	3.227
6	3.244
6	3.417
6	3.475
6	3.597
6	3.711
6	3.658
6	3.622
6	3.611
6	3.606
6	3.583
6	3.529
6	3.451
6	3.417
6	3.386
6	3.392
6	3.454
6	3.494
6	3.466
6	3.439
6	3.431
6	3.479
6	3.495
6	3.422
6	3.4
6	3.556
6	3.62
7	2.58
7	2.572
7	2.55
7	2.586
7	2.62
7	2.684
7	2.692
7	2.717
7	2.725
7	2.75
7	2.765
7	2.776
7	2.766
7	2.771
7	2.788
7	2.776
7	2.737
7	2.7
7	2.684
7	2.674
7	2.715
7	2.728
7	2.711
7	2.699
7	2.691
7	2.69
7	2.69
7	2.723
7	2.732
7	2.731
7	2.773
7	2.78
7	2.8
7	2.793
7	2.759
7	2.745
7	2.762
7	2.762
7	2.748
7	2.729
7	2.737
7	2.758
7	2.742
7	2.712
7	2.728
7	2.778
7	2.781
7	2.829
7	2.882
7	2.911
7	2.973
7	3.008
7	3.011
7	3.037
7	3.051
7	3.101
7	3.232
7	3.372
7	3.406
7	3.414
7	3.461
7	3.532
7	3.611
7	3.636
7	3.663
7	3.735
7	3.767
7	3.828
7	3.795
7	3.763
7	3.735
7	3.697
7	3.661
7	3.597
7	3.54
7	3.532
7	3.545
7	3.547
7	3.554
7	3.542
7	3.499
7	3.485
7	3.511
7	3.566
7	3.596
7	3.581
7	3.538
7	3.498
7	3.491
7	3.548
7	3.55
7	3.527
7	3.505
7	3.479
7	3.424
7	3.378
7	3.331
7	3.266
7	3.173
7	3.119
7	3.095
7	3.077
7	3.055
7	3.038
7	3.031
7	3.103
7	3.113
7	3.129
7	3.191
7	3.286
7	3.486
7	3.664
7	3.75
7	3.854
7	3.901
7	3.936
7	3.927
7	3.903
7	3.87
7	3.837
7	3.804
7	3.764
7	3.741
7	3.723
7	3.735
7	3.693
7	3.646
7	3.613
7	3.585
7	3.57
7	3.528
7	3.509
7	3.545
7	3.558
7	3.556
7	3.596
7	3.659
7	3.765
7	3.789
7	3.779
7	3.76
7	3.75
7	3.686
7	3.604
7	3.545
7	3.479
7	3.45
7	3.436
7	3.373
7	3.303
7	3.218
7	3.108
7	3.034
7	2.957
7	2.889
7	2.872
7	2.998
7	3.214
7	3.391
7	3.563
7	3.638
7	3.624
7	3.607
7	3.609
7	3.605
7	3.633
7	3.642
7	3.603
7	3.568
7	3.573
7	3.609
7	3.703
7	3.884
7	3.87
7	3.825
7	3.797
7	3.736
7	3.691
7	3.637
7	3.583
7	3.585
7	3.582
8	2.572
8	2.548
8	2.514
8	2.561
8	2.625
8	2.667
8	2.72
8	2.732
8	2.719
8	2.77
8	2.808
8	2.795
8	2.78
8	2.835
8	2.854
8	2.826
8	2.759
8	2.705
8	2.668
8	2.637
8	2.653
8	2.669
8	2.642
8	2.623
8	2.608
8	2.64
8	2.627
8	2.692
8	2.664
8	2.619
8	2.577
8	2.565
8	2.582
8	2.624
8	2.603
8	2.633
8	2.72
8	2.725
8	2.716
8	2.689
8	2.728
8	2.771
8	2.735
8	2.708
8	2.843
8	2.869
8	2.886
8	2.943
8	2.976
8	2.983
8	3.016
8	3.01
8	2.989
8	3.022
8	3.045
8	3.065
8	3.288
8	3.459
8	3.488
8	3.473
8	3.524
8	3.622
8	3.743
8	3.807
8	3.81
8	3.906
8	3.899
8	3.907
8	3.786
8	3.699
8	3.648
8	3.637
8	3.594
8	3.524
8	3.48
8	3.575
8	3.651
8	3.682
8	3.684
8	3.638
8	3.554
8	3.523
8	3.533
8	3.546
8	3.526
8	3.467
8	3.355
8	3.285
8	3.274
8	3.353
8	3.372
8	3.332
8	3.297
8	3.308
8	3.236
8	3.172
8	3.158
8	3.159
8	3.112
8	3.129
8	3.157
8	3.261
8	3.268
8	3.29
8	3.36
8	3.409
8	3.51
8	3.555
8	3.63
8	3.669
8	3.734
8	3.787
8	3.845
8	3.891
8	3.891
8	3.877
8	3.814
8	3.749
8	3.688
8	3.63
8	3.561
8	3.501
8	3.452
8	3.393
8	3.346
8	3.286
8	3.227
8	3.256
8	3.311
8	3.407
8	3.417
8	3.494
8	3.571
8	3.62
8	3.638
8	3.73
8	3.717
8	3.721
8	3.666
8	3.617
8	3.601
8	3.594
8	3.506
8	3.386
8	3.314
8	3.252
8	3.211
8	3.207
8	3.198
8	3.168
8	3.098
8	3.108
8	3.161
8	3.243
8	3.237
8	3.227
8	3.244
8	3.417
8	3.475
8	3.597
8	3.711
8	3.658
8	3.622
8	3.611
8	3.606
8	3.583
8	3.529
8	3.451
8	3.417
8	3.386
8	3.392
8	3.454
8	3.494
8	3.466
8	3.439
8	3.431
8	3.479
8	3.495
8	3.422
8	3.4
8	3.556
8	3.62
9	2.572
9	2.548
9	2.514
9	2.561
9	2.625
9	2.667
9	2.72
9	2.732
9	2.719
9	2.77
9	2.808
9	2.795
9	2.78
9	2.835
9	2.854
9	2.826
9	2.759
9	2.705
9	2.668
9	2.637
9	2.653
9	2.669
9	2.642
9	2.623
9	2.608
9	2.64
9	2.627
9	2.692
9	2.664
9	2.619
9	2.577
9	2.565
9	2.582
9	2.624
9	2.603
9	2.633
9	2.72
9	2.725
9	2.716
9	2.689
9	2.728
9	2.771
9	2.735
9	2.708
9	2.843
9	2.869
9	2.886
9	2.943
9	2.976
9	2.983
9	3.016
9	3.01
9	2.989
9	3.022
9	3.045
9	3.065
9	3.288
9	3.459
9	3.488
9	3.473
9	3.524
9	3.622
9	3.743
9	3.807
9	3.81
9	3.906
9	3.899
9	3.907
9	3.786
9	3.699
9	3.648
9	3.637
9	3.594
9	3.524
9	3.48
9	3.575
9	3.651
9	3.682
9	3.684
9	3.638
9	3.554
9	3.523
9	3.533
9	3.546
9	3.526
9	3.467
9	3.355
9	3.285
9	3.274
9	3.353
9	3.372
9	3.332
9	3.297
9	3.308
9	3.236
9	3.172
9	3.158
9	3.159
9	3.112
9	3.129
9	3.157
9	3.261
9	3.268
9	3.29
9	3.36
9	3.409
9	3.51
9	3.555
9	3.63
9	3.669
9	3.734
9	3.787
9	3.845
9	3.891
9	3.891
9	3.877
9	3.814
9	3.749
9	3.688
9	3.63
9	3.561
9	3.501
9	3.452
9	3.393
9	3.346
9	3.286
9	3.227
9	3.256
9	3.311
9	3.407
9	3.417
9	3.494
9	3.571
9	3.62
9	3.638
9	3.73
9	3.717
9	3.721
9	3.666
9	3.617
9	3.601
9	3.594
9	3.506
9	3.386
9	3.314
9	3.252
9	3.211
9	3.207
9	3.198
9	3.168
9	3.098
9	3.108
9	3.161
9	3.243
9	3.237
9	3.227
9	3.244
9	3.417
9	3.475
9	3.597
9	3.711
9	3.658
9	3.622
9	3.611
9	3.606
9	3.583
9	3.529
9	3.451
9	3.417
9	3.386
9	3.392
9	3.454
9	3.494
9	3.466
9	3.439
9	3.431
9	3.479
9	3.495
9	3.422
9	3.4
9	3.556
9	3.62
10	2.962
10	2.828
10	2.915
10	2.825
10	2.877
10	3.034
10	3.054
10	2.98
10	3.086
10	3.004
10	3.109
10	3.05
10	3.105
10	3.127
10	3.145
10	3.12
10	3.058
10	2.941
10	3.057
10	2.935
10	3.084
10	2.978
10	3.1
10	2.971
10	3.112
10	3.017
10	3.123
10	3.049
10	3.041
10	3.022
10	3.087
10	2.961
10	3.028
10	2.939
10	3.001
10	2.924
10	3.08
10	3.014
10	3.13
10	3.009
10	3.13
10	3.047
10	3.162
10	3.041
10	3.091
10	3.125
10	3.236
10	3.148
10	3.287
10	3.312
10	3.336
10	3.231
10	3.348
10	3.381
10	3.43
10	3.398
10	3.674
10	3.63
10	3.892
10	3.716
10	3.772
10	3.818
10	4.089
10	3.917
10	4.151
10	4.193
10	4.202
10	3.99
10	3.933
10	3.893
10	3.981
10	3.935
10	3.807
10	3.842
10	3.793
10	3.779
10	3.697
10	3.694
10	3.803
10	3.794
10	3.743
10	3.663
10	3.798
10	3.771
10	3.784
10	3.789
10	3.877
10	3.827
10	3.698
10	3.842
10	3.843
10	3.828
10	3.677
10	3.669
10	3.76
10	3.701
10	3.644
10	3.489
10	3.541
10	3.428
10	3.443
10	3.477
10	3.66
10	3.675
10	3.543
10	3.722
10	3.781
10	3.95
10	3.882
10	3.963
10	4.273
10	4.288
10	4.294
10	4.282
10	4.254
10	4.111
10	4.088
10	4.058
10	4.186
10	4.308
10	4.127
10	4.277
10	4.103
10	4.144
10	4.014
10	3.875
10	3.666
10	3.723
10	3.589
10	3.769
10	3.595
10	3.811
10	4.002
10	4.055
10	3.886
10	4.124
10	3.966
10	4.125
10	3.966
10	4.132
10	4.468
10	4.449
10	4.301
10	4.099
10	3.78
10	3.703
10	3.759
10	3.719
10	3.668
10	3.597
10	3.393
10	3.48
10	3.339
10	3.542
10	3.545
10	3.558
10	3.6
10	3.795
10	3.612
10	4.031
10	3.83
10	4.125
10	3.885
10	4.062
10	4.016
10	3.808
10	3.797
10	3.941
10	3.889
10	3.671
10	3.689
10	3.809
10	3.835
10	3.829
10	3.789
10	3.771
10	3.766
10	3.781
10	3.753
10	3.737
10	3.823
10	3.865
11	2.572
11	2.548
11	2.514
11	2.561
11	2.625
11	2.667
11	2.72
11	2.732
11	2.719
11	2.77
11	2.808
11	2.795
11	2.78
11	2.835
11	2.854
11	2.826
11	2.759
11	2.705
11	2.668
11	2.637
11	2.653
11	2.669
11	2.642
11	2.623
11	2.608
11	2.64
11	2.627
11	2.692
11	2.664
11	2.619
11	2.577
11	2.565
11	2.582
11	2.624
11	2.603
11	2.633
11	2.72
11	2.725
11	2.716
11	2.689
11	2.728
11	2.771
11	2.735
11	2.708
11	2.843
11	2.869
11	2.886
11	2.943
11	2.976
11	2.983
11	3.016
11	3.01
11	2.989
11	3.022
11	3.045
11	3.065
11	3.288
11	3.459
11	3.488
11	3.473
11	3.524
11	3.622
11	3.743
11	3.807
11	3.81
11	3.906
11	3.899
11	3.907
11	3.786
11	3.699
11	3.648
11	3.637
11	3.594
11	3.524
11	3.48
11	3.575
11	3.651
11	3.682
11	3.684
11	3.638
11	3.554
11	3.523
11	3.533
11	3.546
11	3.526
11	3.467
11	3.355
11	3.285
11	3.274
11	3.353
11	3.372
11	3.332
11	3.297
11	3.308
11	3.236
11	3.172
11	3.158
11	3.159
11	3.112
11	3.129
11	3.157
11	3.261
11	3.268
11	3.29
11	3.36
11	3.409
11	3.51
11	3.555
11	3.63
11	3.669
11	3.734
11	3.787
11	3.845
11	3.891
11	3.891
11	3.877
11	3.814
11	3.749
11	3.688
11	3.63
11	3.561
11	3.501
11	3.452
11	3.393
11	3.346
11	3.286
11	3.227
11	3.256
11	3.311
11	3.407
11	3.417
11	3.494
11	3.571
11	3.62
11	3.638
11	3.73
11	3.717
11	3.721
11	3.666
11	3.617
11	3.601
11	3.594
11	3.506
11	3.386
11	3.314
11	3.252
11	3.211
11	3.207
11	3.198
11	3.168
11	3.098
11	3.108
11	3.161
11	3.243
11	3.237
11	3.227
11	3.244
11	3.417
11	3.475
11	3.597
11	3.711
11	3.658
11	3.622
11	3.611
11	3.606
11	3.583
11	3.529
11	3.451
11	3.417
11	3.386
11	3.392
11	3.454
11	3.494
11	3.466
11	3.439
11	3.431
11	3.479
11	3.495
11	3.422
11	3.4
11	3.556
11	3.62
12	2.962
12	2.946
12	2.915
12	2.825
12	2.987
12	2.925
12	3.054
12	3.083
12	3.086
12	3.09
12	3.109
12	3.05
12	3.105
12	3.127
12	3.145
12	3.12
12	3.058
12	2.941
12	2.949
12	3.043
12	3.084
12	3.105
12	3.1
12	3.094
12	3.112
12	3.017
12	3.123
12	3.159
12	3.041
12	3.129
12	3.087
12	3.044
12	3.028
12	2.939
12	3.001
12	3.013
12	2.976
12	3.014
12	3.016
12	3.129
12	3.13
12	3.161
12	3.162
12	3.041
12	3.203
12	3.236
12	3.236
12	3.148
12	3.287
12	3.312
12	3.223
12	3.342
12	3.348
12	3.381
12	3.43
12	3.53
12	3.674
12	3.818
12	3.692
12	3.909
12	3.772
12	4.003
12	3.868
12	4.134
12	4.151
12	4.193
12	4.202
12	4.169
12	4.087
12	4.031
12	3.981
12	3.935
12	3.898
12	3.842
12	3.705
12	3.692
12	3.794
12	3.805
12	3.803
12	3.701
12	3.743
12	3.74
12	3.798
12	3.913
12	3.918
12	3.789
12	3.877
12	3.827
12	3.805
12	3.842
12	3.727
12	3.828
12	3.824
12	3.813
12	3.622
12	3.701
12	3.644
12	3.6
12	3.541
12	3.428
12	3.599
12	3.657
12	3.66
12	3.675
12	3.702
12	3.722
12	3.781
12	3.95
12	4.178
12	4.25
12	4.273
12	4.038
12	4.294
12	4.121
12	4.254
12	4.222
12	4.193
12	4.171
12	4.186
12	4.11
12	4.293
12	4.277
12	4.103
12	4.144
12	4.014
12	3.875
12	3.765
12	3.723
12	3.726
12	3.769
12	3.76
12	3.811
12	4.002
12	4.055
12	4.093
12	4.124
12	4.133
12	4.125
12	3.966
12	3.966
12	4.468
12	4.449
12	4.301
12	4.099
12	3.951
12	3.834
12	3.759
12	3.581
12	3.668
12	3.467
12	3.393
12	3.48
12	3.51
12	3.542
12	3.545
12	3.337
12	3.6
12	3.795
12	3.924
12	4.031
12	4.109
12	3.874
12	4.104
12	4.062
12	4.016
12	3.998
12	3.981
12	3.76
12	3.889
12	3.671
12	3.689
12	3.809
12	3.835
12	3.829
12	3.789
12	3.771
12	3.766
12	3.781
12	3.753
12	3.737
12	3.823
12	3.865
13	2.666
13	2.671
13	2.654
13	2.667
13	2.681
13	2.733
13	2.782
13	2.819
13	2.842
13	2.877
13	2.915
13	2.936
13	2.941
13	2.948
13	2.962
13	2.95
13	2.908
13	2.871
13	2.841
13	2.819
13	2.82
13	2.814
13	2.802
13	2.791
13	2.797
13	2.797
13	2.802
13	2.837
13	2.85
13	2.854
13	2.868
13	2.87
13	2.875
13	2.872
13	2.853
13	2.841
13	2.845
13	2.849
13	2.841
13	2.831
13	2.831
13	2.842
13	2.83
13	2.812
13	2.817
13	2.842
13	2.846
13	2.868
13	2.891
13	2.903
13	2.934
13	2.96
13	2.974
13	3.034
13	3.062
13	3.12
13	3.23
13	3.346
13	3.407
13	3.435
13	3.487
13	3.547
13	3.616
13	3.655
13	3.683
13	3.744
13	3.77
13	3.802
13	3.778
13	3.752
13	3.732
13	3.704
13	3.668
13	3.613
13	3.563
13	3.553
13	3.563
13	3.574
13	3.595
13	3.606
13	3.578
13	3.57
13	3.58
13	3.619
13	3.641
13	3.648
13	3.623
13	3.592
13	3.567
13	3.579
13	3.567
13	3.538
13	3.513
13	3.489
13	3.445
13	3.389
13	3.341
13	3.282
13	3.186
13	3.119
13	3.08
13	3.056
13	3.047
13	3.058
13	3.077
13	3.116
13	3.119
13	3.145
13	3.242
13	3.38
13	3.529
13	3.671
13	3.734
13	3.793
13	3.833
13	3.845
13	3.842
13	3.831
13	3.809
13	3.808
13	3.801
13	3.788
13	3.776
13	3.756
13	3.737
13	3.681
13	3.63
13	3.595
13	3.556
13	3.537
13	3.512
13	3.509
13	3.545
13	3.582
13	3.624
13	3.689
13	3.749
13	3.821
13	3.821
13	3.815
13	3.797
13	3.781
13	3.755
13	3.702
13	3.663
13	3.612
13	3.562
13	3.524
13	3.456
